contact,month,day_of_week,duration
cellular,nov,tue,286
cellular,nov,tue,98
cellular,nov,tue,97
cellular,nov,tue,68
cellular,nov,tue,170
cellular,nov,tue,129
cellular,nov,tue,400
cellular,nov,tue,282
cellular,nov,tue,126
cellular,nov,tue,241
cellular,nov,tue,267
cellular,nov,tue,1788
cellular,nov,tue,972
telephone,nov,tue,194
cellular,nov,tue,87
cellular,nov,tue,143
cellular,nov,tue,372
cellular,nov,tue,86
cellular,nov,tue,58
cellular,nov,tue,119
cellular,nov,tue,117
cellular,nov,tue,373
telephone,nov,tue,177
cellular,nov,tue,84
telephone,nov,tue,150
cellular,nov,tue,171
cellular,nov,tue,131
cellular,nov,tue,115
cellular,nov,tue,283
cellular,nov,tue,121
telephone,nov,tue,174
cellular,nov,tue,238
cellular,nov,tue,61
cellular,nov,tue,139
cellular,nov,tue,810
cellular,nov,tue,586
cellular,nov,tue,80
telephone,nov,tue,296
cellular,nov,tue,218
cellular,nov,tue,390
cellular,nov,tue,271
telephone,nov,tue,195
cellular,nov,tue,173
cellular,nov,tue,100
cellular,nov,tue,192
cellular,nov,tue,185
cellular,nov,tue,411
cellular,nov,tue,108
cellular,nov,tue,163
cellular,nov,tue,167
cellular,nov,tue,1014
cellular,nov,tue,486
cellular,nov,tue,140
cellular,nov,tue,160
cellular,nov,tue,425
cellular,nov,tue,353
cellular,nov,tue,84
telephone,nov,tue,79
cellular,nov,tue,920
cellular,nov,tue,893
cellular,nov,tue,240
telephone,nov,tue,33
cellular,nov,tue,77
cellular,nov,tue,203
cellular,nov,tue,364
cellular,nov,tue,825
cellular,nov,tue,233
cellular,nov,tue,394
cellular,nov,tue,515
telephone,nov,tue,285
cellular,nov,tue,65
cellular,nov,tue,62
cellular,nov,tue,200
cellular,nov,tue,55
telephone,nov,tue,249
cellular,nov,tue,39
cellular,nov,tue,493
telephone,nov,tue,40
cellular,nov,tue,99
cellular,nov,tue,741
cellular,nov,tue,189
cellular,nov,tue,581
telephone,nov,tue,115
cellular,nov,tue,154
cellular,nov,tue,166
cellular,nov,tue,105
cellular,nov,tue,188
cellular,nov,tue,491
telephone,nov,tue,263
cellular,nov,tue,64
cellular,nov,tue,139
cellular,nov,tue,105
cellular,nov,tue,80
cellular,nov,tue,180
cellular,nov,tue,158
cellular,nov,tue,898
cellular,nov,tue,111
cellular,nov,tue,246
cellular,nov,tue,149
cellular,nov,tue,83
cellular,nov,tue,247
cellular,nov,tue,173
cellular,nov,tue,193
cellular,nov,tue,141
cellular,nov,tue,467
telephone,nov,tue,176
cellular,nov,tue,106
cellular,nov,tue,66
cellular,nov,tue,530
cellular,nov,tue,110
cellular,nov,tue,201
telephone,nov,tue,366
telephone,nov,tue,82
cellular,nov,tue,129
cellular,nov,tue,136
telephone,nov,tue,251
cellular,nov,tue,203
cellular,nov,tue,75
cellular,nov,tue,543
telephone,nov,tue,34
telephone,nov,tue,1476
cellular,nov,tue,216
cellular,nov,tue,252
cellular,nov,tue,436
cellular,nov,tue,288
cellular,nov,tue,307
telephone,nov,tue,164
cellular,nov,tue,91
cellular,nov,tue,679
cellular,nov,tue,400
cellular,nov,tue,1132
cellular,nov,tue,372
cellular,nov,wed,90
cellular,nov,wed,77
cellular,nov,wed,139
telephone,nov,wed,59
cellular,nov,wed,167
cellular,nov,wed,427
cellular,nov,wed,187
cellular,nov,wed,308
telephone,nov,wed,178
cellular,nov,wed,206
cellular,nov,wed,89
cellular,nov,wed,62
cellular,nov,wed,308
cellular,nov,wed,56
cellular,nov,wed,209
telephone,nov,wed,103
cellular,nov,wed,98
cellular,nov,wed,180
cellular,nov,wed,697
cellular,nov,wed,84
cellular,nov,wed,113
cellular,nov,wed,135
cellular,nov,wed,157
cellular,nov,wed,299
cellular,nov,wed,100
cellular,nov,wed,819
cellular,nov,wed,347
cellular,nov,wed,511
cellular,nov,wed,126
cellular,nov,wed,108
cellular,nov,wed,101
cellular,nov,wed,740
cellular,nov,wed,364
cellular,nov,wed,706
cellular,nov,wed,43
cellular,nov,wed,375
cellular,nov,wed,370
cellular,nov,wed,125
cellular,nov,wed,242
cellular,nov,wed,147
cellular,nov,wed,112
cellular,nov,wed,184
cellular,nov,wed,159
cellular,nov,wed,199
cellular,nov,wed,140
cellular,nov,wed,189
cellular,nov,wed,192
cellular,nov,wed,305
cellular,nov,wed,167
cellular,nov,wed,207
cellular,nov,wed,104
cellular,nov,wed,30
cellular,nov,wed,316
cellular,nov,wed,133
cellular,nov,wed,577
cellular,nov,wed,305
cellular,nov,wed,204
cellular,nov,wed,210
cellular,nov,wed,126
telephone,nov,wed,137
cellular,nov,wed,530
cellular,nov,wed,400
cellular,nov,wed,295
cellular,nov,wed,221
cellular,nov,wed,158
cellular,nov,wed,58
cellular,nov,wed,193
cellular,nov,wed,187
cellular,nov,wed,499
cellular,nov,wed,313
telephone,nov,wed,125
cellular,nov,wed,277
cellular,nov,wed,194
cellular,nov,wed,210
telephone,nov,wed,70
cellular,nov,wed,192
cellular,nov,wed,162
cellular,nov,wed,140
cellular,nov,wed,134
cellular,nov,wed,67
cellular,nov,wed,351
cellular,nov,wed,143
cellular,nov,wed,197
cellular,nov,wed,82
cellular,nov,wed,369
cellular,nov,wed,130
cellular,nov,wed,114
cellular,nov,wed,112
cellular,nov,wed,136
cellular,nov,wed,289
cellular,nov,wed,36
cellular,nov,wed,145
cellular,nov,wed,589
cellular,nov,wed,168
cellular,nov,wed,493
cellular,nov,wed,265
cellular,nov,wed,905
cellular,nov,wed,418
cellular,nov,wed,97
cellular,nov,wed,682
cellular,nov,wed,244
cellular,nov,wed,107
cellular,nov,wed,355
telephone,nov,wed,161
cellular,nov,wed,296
cellular,nov,wed,1554
cellular,nov,wed,820
cellular,nov,wed,686
cellular,nov,wed,278
cellular,nov,wed,291
cellular,nov,wed,286
cellular,nov,wed,224
cellular,nov,wed,215
cellular,nov,wed,155
cellular,nov,wed,236
cellular,nov,wed,110
cellular,nov,wed,770
cellular,nov,wed,441
cellular,nov,wed,77
cellular,nov,wed,58
cellular,nov,wed,139
cellular,nov,wed,648
cellular,nov,wed,902
cellular,nov,wed,470
cellular,nov,wed,106
cellular,nov,wed,89
telephone,nov,wed,72
cellular,nov,wed,288
cellular,nov,wed,140
cellular,nov,wed,61
cellular,nov,wed,202
cellular,nov,wed,37
cellular,nov,wed,64
cellular,nov,wed,109
cellular,nov,wed,336
cellular,nov,wed,925
cellular,nov,wed,239
cellular,nov,wed,473
cellular,nov,wed,424
cellular,nov,wed,298
cellular,nov,wed,183
cellular,nov,wed,70
cellular,nov,wed,169
cellular,nov,wed,808
cellular,nov,wed,862
cellular,nov,wed,786
cellular,nov,wed,298
cellular,nov,wed,436
cellular,nov,wed,108
cellular,nov,wed,225
cellular,nov,wed,86
cellular,nov,wed,723
cellular,nov,wed,104
cellular,nov,wed,993
cellular,nov,wed,311
cellular,nov,wed,122
cellular,nov,wed,85
cellular,nov,wed,814
cellular,nov,wed,154
cellular,nov,wed,584
cellular,nov,wed,133
cellular,nov,wed,103
cellular,nov,wed,69
cellular,nov,wed,401
cellular,nov,wed,578
cellular,nov,wed,217
cellular,nov,wed,177
cellular,nov,wed,182
cellular,nov,wed,203
telephone,nov,wed,53
cellular,nov,wed,375
cellular,nov,wed,157
cellular,nov,wed,630
cellular,nov,wed,223
cellular,nov,wed,361
telephone,nov,wed,125
cellular,nov,wed,426
cellular,nov,wed,117
cellular,nov,wed,185
cellular,nov,wed,582
cellular,nov,wed,466
cellular,nov,wed,222
cellular,nov,wed,1084
cellular,nov,wed,44
cellular,nov,wed,76
cellular,nov,wed,154
cellular,nov,wed,51
cellular,nov,wed,164
cellular,nov,wed,102
cellular,nov,wed,227
telephone,nov,wed,111
cellular,nov,wed,98
cellular,nov,wed,442
cellular,nov,wed,226
cellular,nov,wed,256
cellular,nov,wed,210
cellular,nov,wed,233
cellular,nov,wed,211
cellular,nov,wed,130
cellular,nov,wed,248
cellular,nov,wed,52
cellular,nov,wed,457
cellular,nov,wed,249
cellular,nov,wed,419
telephone,nov,wed,117
cellular,nov,wed,198
cellular,nov,wed,202
cellular,nov,wed,206
cellular,nov,wed,201
cellular,nov,wed,144
cellular,nov,wed,137
telephone,nov,wed,100
cellular,nov,wed,75
cellular,nov,wed,140
cellular,nov,wed,1015
cellular,nov,wed,489
cellular,nov,wed,212
cellular,nov,wed,219
cellular,nov,wed,122
cellular,nov,wed,20
cellular,nov,wed,75
cellular,nov,wed,94
cellular,nov,wed,264
cellular,nov,wed,118
cellular,nov,wed,46
cellular,nov,wed,59
cellular,nov,wed,94
cellular,nov,wed,79
cellular,nov,wed,79
cellular,nov,wed,66
cellular,nov,wed,698
cellular,nov,wed,108
cellular,nov,wed,694
cellular,nov,wed,363
cellular,nov,wed,242
cellular,nov,wed,87
cellular,nov,wed,52
telephone,nov,wed,20
cellular,nov,wed,337
cellular,nov,wed,308
telephone,nov,wed,274
cellular,nov,wed,84
cellular,nov,wed,631
cellular,nov,wed,244
cellular,nov,wed,86
cellular,nov,wed,123
cellular,nov,wed,117
cellular,nov,wed,186
cellular,nov,wed,352
cellular,nov,wed,39
cellular,nov,wed,325
cellular,nov,wed,670
cellular,nov,wed,340
cellular,nov,wed,145
cellular,nov,wed,100
cellular,nov,wed,72
telephone,nov,wed,53
cellular,nov,wed,190
cellular,nov,wed,200
cellular,nov,wed,47
cellular,nov,wed,388
cellular,nov,wed,498
cellular,nov,wed,149
cellular,nov,wed,171
cellular,nov,wed,561
cellular,nov,wed,636
cellular,nov,wed,357
cellular,nov,wed,138
cellular,nov,wed,118
cellular,nov,wed,149
cellular,nov,wed,1011
cellular,nov,wed,402
cellular,nov,wed,154
cellular,nov,wed,68
telephone,nov,wed,66
cellular,nov,wed,87
cellular,nov,wed,289
cellular,nov,wed,661
cellular,nov,wed,95
cellular,nov,wed,270
cellular,nov,wed,142
cellular,nov,wed,74
cellular,nov,wed,60
cellular,nov,wed,258
cellular,nov,wed,222
cellular,nov,wed,132
cellular,nov,wed,103
cellular,nov,wed,122
cellular,nov,wed,93
cellular,nov,wed,133
cellular,nov,wed,40
cellular,nov,wed,292
cellular,nov,wed,654
cellular,nov,wed,58
cellular,nov,wed,63
cellular,nov,wed,424
cellular,nov,wed,198
cellular,nov,wed,63
cellular,nov,wed,51
cellular,nov,wed,911
cellular,nov,wed,392
cellular,nov,wed,122
cellular,nov,wed,998
cellular,nov,wed,405
cellular,nov,wed,291
cellular,nov,wed,137
cellular,nov,wed,90
cellular,nov,wed,46
cellular,nov,wed,77
cellular,nov,wed,802
cellular,nov,wed,1057
cellular,nov,wed,64
cellular,nov,wed,87
cellular,nov,wed,196
cellular,nov,wed,161
cellular,nov,wed,96
cellular,nov,wed,75
cellular,nov,wed,60
cellular,nov,wed,69
telephone,nov,wed,41
cellular,nov,wed,98
cellular,nov,wed,162
cellular,nov,wed,341
cellular,nov,wed,332
cellular,nov,wed,126
cellular,nov,wed,187
cellular,nov,wed,281
cellular,nov,wed,37
cellular,nov,wed,138
cellular,nov,wed,141
cellular,nov,wed,135
cellular,nov,wed,274
cellular,nov,wed,169
cellular,nov,wed,205
cellular,nov,wed,83
cellular,nov,wed,113
cellular,nov,wed,114
telephone,nov,wed,60
cellular,nov,wed,161
cellular,nov,wed,128
cellular,nov,wed,187
cellular,nov,wed,134
cellular,nov,wed,182
cellular,nov,wed,87
cellular,nov,wed,248
cellular,nov,wed,133
cellular,nov,wed,149
cellular,nov,wed,152
cellular,nov,wed,133
cellular,nov,wed,131
cellular,nov,wed,68
cellular,nov,wed,50
telephone,nov,wed,265
cellular,nov,wed,565
cellular,nov,wed,405
cellular,nov,wed,134
cellular,nov,wed,968
cellular,nov,wed,82
cellular,nov,wed,416
cellular,nov,wed,17
cellular,nov,wed,208
cellular,nov,wed,201
cellular,nov,wed,374
cellular,nov,wed,581
cellular,nov,wed,105
cellular,nov,wed,1548
cellular,nov,wed,150
cellular,nov,wed,210
cellular,nov,wed,131
cellular,nov,wed,97
cellular,nov,wed,124
cellular,nov,wed,742
cellular,nov,wed,151
cellular,nov,wed,360
cellular,nov,wed,96
cellular,nov,wed,117
cellular,nov,wed,70
cellular,nov,wed,57
cellular,nov,wed,85
cellular,nov,wed,89
cellular,nov,wed,117
cellular,nov,wed,69
cellular,nov,wed,414
cellular,nov,wed,323
cellular,nov,wed,168
cellular,nov,wed,111
cellular,nov,wed,227
cellular,nov,wed,72
cellular,nov,wed,76
cellular,nov,wed,448
cellular,nov,wed,755
cellular,nov,wed,514
cellular,nov,wed,482
telephone,nov,wed,50
cellular,nov,wed,101
cellular,nov,wed,77
cellular,nov,wed,85
cellular,nov,wed,638
cellular,nov,wed,59
cellular,nov,wed,779
cellular,nov,wed,198
cellular,nov,wed,190
cellular,nov,wed,363
cellular,nov,wed,155
cellular,nov,wed,130
cellular,nov,wed,19
telephone,nov,wed,319
cellular,nov,wed,116
cellular,nov,wed,1283
cellular,nov,wed,293
cellular,nov,wed,622
telephone,nov,wed,62
cellular,nov,wed,148
cellular,nov,wed,111
cellular,nov,wed,172
cellular,nov,wed,186
cellular,nov,wed,164
cellular,nov,wed,220
cellular,nov,wed,296
cellular,nov,wed,267
cellular,nov,wed,231
cellular,nov,wed,178
cellular,nov,wed,547
cellular,nov,wed,161
cellular,nov,wed,59
cellular,nov,wed,121
cellular,nov,wed,477
cellular,nov,wed,384
cellular,nov,wed,149
cellular,nov,wed,59
cellular,nov,wed,125
cellular,nov,wed,522
telephone,nov,wed,201
cellular,nov,wed,230
cellular,nov,wed,180
cellular,nov,wed,98
cellular,nov,wed,73
cellular,nov,wed,391
cellular,nov,wed,131
cellular,nov,wed,174
cellular,nov,wed,147
cellular,nov,wed,126
cellular,nov,wed,265
cellular,nov,wed,67
cellular,nov,wed,136
cellular,nov,wed,174
cellular,nov,wed,101
cellular,nov,wed,299
cellular,nov,wed,392
cellular,nov,wed,780
cellular,nov,wed,159
cellular,nov,wed,562
cellular,nov,wed,127
cellular,nov,wed,418
cellular,nov,wed,259
cellular,nov,wed,295
cellular,nov,wed,138
cellular,nov,wed,124
cellular,nov,wed,146
cellular,nov,wed,145
cellular,nov,wed,57
cellular,nov,wed,69
cellular,nov,wed,166
cellular,nov,wed,82
cellular,nov,wed,277
cellular,nov,wed,194
cellular,nov,wed,138
cellular,nov,wed,1502
cellular,nov,wed,175
cellular,nov,wed,117
cellular,nov,wed,1049
cellular,nov,wed,134
cellular,nov,wed,117
cellular,nov,wed,187
cellular,nov,wed,107
cellular,nov,wed,40
cellular,nov,wed,161
cellular,nov,wed,71
cellular,nov,wed,772
cellular,nov,wed,128
cellular,nov,wed,195
cellular,nov,wed,353
cellular,nov,wed,25
cellular,nov,wed,175
cellular,nov,wed,55
cellular,nov,wed,137
cellular,nov,wed,631
cellular,nov,wed,98
cellular,nov,wed,208
cellular,nov,wed,131
telephone,nov,wed,47
cellular,nov,wed,140
cellular,nov,wed,286
cellular,nov,wed,690
telephone,nov,wed,102
cellular,nov,wed,93
cellular,nov,wed,120
cellular,nov,wed,570
cellular,nov,wed,456
cellular,nov,wed,49
cellular,nov,wed,54
cellular,nov,wed,160
telephone,nov,wed,385
cellular,nov,wed,250
cellular,nov,wed,164
cellular,nov,wed,234
cellular,nov,wed,177
cellular,nov,wed,50
cellular,nov,wed,457
telephone,nov,wed,623
cellular,nov,wed,20
cellular,nov,wed,1206
cellular,nov,wed,21
cellular,nov,wed,559
cellular,nov,wed,205
cellular,nov,wed,1065
telephone,nov,wed,401
cellular,nov,wed,50
cellular,nov,wed,113
cellular,nov,wed,1028
cellular,nov,wed,213
cellular,nov,wed,340
cellular,nov,wed,90
cellular,nov,wed,286
cellular,nov,wed,342
cellular,nov,wed,394
cellular,nov,wed,63
cellular,nov,wed,73
cellular,nov,wed,214
cellular,nov,wed,76
cellular,nov,wed,337
cellular,nov,wed,88
cellular,nov,wed,96
cellular,nov,wed,171
cellular,nov,wed,418
cellular,nov,wed,434
cellular,nov,wed,54
cellular,nov,wed,86
cellular,nov,wed,1265
cellular,nov,wed,104
cellular,nov,wed,485
cellular,nov,wed,251
cellular,nov,wed,328
cellular,nov,wed,108
cellular,nov,wed,88
cellular,nov,wed,220
cellular,nov,wed,118
cellular,nov,wed,520
cellular,nov,wed,139
cellular,nov,wed,501
cellular,nov,wed,408
cellular,nov,wed,292
cellular,nov,wed,95
cellular,nov,wed,77
cellular,nov,wed,62
cellular,nov,wed,359
cellular,nov,wed,640
cellular,nov,wed,178
cellular,nov,wed,112
cellular,nov,wed,589
telephone,nov,wed,433
cellular,nov,wed,122
cellular,nov,wed,254
cellular,nov,wed,236
cellular,nov,wed,60
cellular,nov,wed,216
cellular,nov,wed,70
cellular,nov,wed,541
cellular,nov,wed,199
cellular,nov,wed,191
cellular,nov,wed,300
cellular,nov,wed,362
cellular,nov,wed,1061
cellular,nov,wed,208
telephone,nov,wed,377
cellular,nov,wed,54
cellular,nov,wed,157
cellular,nov,wed,47
cellular,nov,wed,625
telephone,nov,wed,88
cellular,nov,wed,120
cellular,nov,wed,89
cellular,nov,wed,616
cellular,nov,wed,56
cellular,nov,wed,238
cellular,nov,wed,112
cellular,nov,wed,748
cellular,nov,wed,184
telephone,nov,wed,202
cellular,nov,wed,273
cellular,nov,wed,223
cellular,nov,wed,382
cellular,nov,wed,278
cellular,nov,wed,294
cellular,nov,wed,783
cellular,nov,wed,1662
cellular,nov,wed,79
cellular,nov,wed,115
cellular,nov,wed,101
cellular,nov,wed,223
cellular,nov,wed,126
cellular,nov,wed,73
cellular,nov,wed,163
cellular,nov,wed,299
cellular,nov,wed,107
cellular,nov,wed,70
cellular,nov,wed,258
cellular,nov,wed,1120
cellular,nov,wed,223
cellular,nov,wed,184
cellular,nov,wed,523
cellular,nov,wed,77
cellular,nov,wed,252
cellular,nov,wed,104
cellular,nov,wed,433
cellular,nov,wed,178
cellular,nov,wed,174
cellular,nov,wed,354
cellular,nov,wed,231
cellular,nov,wed,757
cellular,nov,wed,130
cellular,nov,wed,111
cellular,nov,wed,130
cellular,nov,wed,374
telephone,nov,wed,95
cellular,nov,wed,680
cellular,nov,wed,191
cellular,nov,wed,193
cellular,nov,wed,1468
cellular,nov,wed,188
cellular,nov,wed,221
cellular,nov,wed,59
cellular,nov,wed,314
cellular,nov,wed,246
cellular,nov,wed,154
cellular,nov,wed,432
cellular,nov,wed,584
cellular,nov,wed,140
cellular,nov,wed,709
cellular,nov,wed,635
cellular,nov,wed,449
cellular,nov,wed,108
cellular,nov,wed,53
cellular,nov,wed,151
cellular,nov,wed,287
cellular,nov,wed,266
cellular,nov,wed,105
cellular,nov,wed,225
cellular,nov,wed,154
cellular,nov,wed,172
cellular,nov,wed,221
cellular,nov,wed,209
cellular,nov,wed,356
cellular,nov,wed,259
telephone,nov,wed,91
cellular,nov,wed,729
cellular,nov,wed,744
cellular,nov,wed,222
cellular,nov,wed,406
cellular,nov,wed,307
cellular,nov,wed,1337
telephone,nov,wed,178
cellular,nov,wed,304
cellular,nov,wed,1307
cellular,nov,wed,93
cellular,nov,wed,225
cellular,nov,wed,515
cellular,nov,wed,312
cellular,nov,wed,243
cellular,nov,wed,117
telephone,nov,wed,207
cellular,nov,wed,67
cellular,nov,wed,581
cellular,nov,wed,676
cellular,nov,wed,300
cellular,nov,wed,611
telephone,nov,wed,52
cellular,nov,wed,275
cellular,nov,wed,188
cellular,nov,wed,130
telephone,nov,wed,46
cellular,nov,wed,143
telephone,nov,wed,214
telephone,nov,wed,248
telephone,nov,wed,159
cellular,nov,wed,307
cellular,nov,wed,37
cellular,nov,wed,193
cellular,nov,wed,1271
cellular,nov,wed,167
telephone,nov,wed,475
telephone,nov,wed,590
telephone,nov,wed,196
cellular,nov,wed,228
cellular,nov,wed,575
cellular,nov,wed,322
cellular,nov,wed,546
cellular,nov,wed,1435
cellular,nov,wed,332
cellular,nov,wed,214
cellular,nov,wed,501
cellular,nov,wed,285
cellular,nov,wed,320
telephone,nov,wed,723
telephone,nov,wed,89
cellular,nov,wed,193
cellular,nov,wed,284
cellular,nov,wed,135
cellular,nov,wed,214
cellular,nov,wed,162
cellular,nov,wed,303
cellular,nov,wed,575
cellular,nov,wed,245
cellular,nov,wed,64
cellular,nov,wed,146
cellular,nov,wed,281
cellular,nov,wed,182
cellular,nov,wed,291
cellular,nov,wed,616
cellular,nov,wed,186
cellular,nov,wed,248
cellular,nov,wed,380
cellular,nov,wed,314
cellular,nov,wed,206
telephone,nov,wed,519
cellular,nov,wed,209
cellular,nov,wed,185
cellular,nov,wed,335
cellular,nov,wed,131
cellular,nov,wed,71
cellular,nov,wed,323
cellular,nov,wed,70
cellular,nov,wed,62
cellular,nov,wed,596
cellular,nov,wed,517
cellular,nov,wed,208
cellular,nov,wed,145
cellular,nov,wed,52
cellular,nov,wed,11
cellular,nov,wed,206
cellular,nov,wed,107
cellular,nov,wed,54
cellular,nov,wed,107
cellular,nov,wed,102
cellular,nov,wed,201
cellular,nov,wed,844
cellular,nov,wed,66
telephone,nov,wed,278
cellular,nov,wed,1311
cellular,nov,wed,255
cellular,nov,wed,599
cellular,nov,wed,339
cellular,nov,wed,558
cellular,nov,wed,800
cellular,nov,wed,854
cellular,nov,wed,635
telephone,nov,thu,72
telephone,nov,thu,14
cellular,nov,thu,274
cellular,nov,thu,291
cellular,nov,thu,82
cellular,nov,thu,97
cellular,nov,thu,130
telephone,nov,thu,88
telephone,nov,thu,132
telephone,nov,thu,36
cellular,nov,thu,348
cellular,nov,thu,161
cellular,nov,thu,77
cellular,nov,thu,143
cellular,nov,thu,80
cellular,nov,thu,366
cellular,nov,thu,298
cellular,nov,thu,64
cellular,nov,thu,51
cellular,nov,thu,75
cellular,nov,thu,65
cellular,nov,thu,69
cellular,nov,thu,37
cellular,nov,thu,632
cellular,nov,thu,48
cellular,nov,thu,57
cellular,nov,thu,164
cellular,nov,thu,48
cellular,nov,thu,42
cellular,nov,thu,171
cellular,nov,thu,91
cellular,nov,thu,78
cellular,nov,thu,518
cellular,nov,thu,73
telephone,nov,thu,105
cellular,nov,thu,340
cellular,nov,thu,379
telephone,nov,thu,114
cellular,nov,thu,667
cellular,nov,thu,286
cellular,nov,thu,77
cellular,nov,thu,125
telephone,nov,thu,21
cellular,nov,thu,104
cellular,nov,thu,186
cellular,nov,thu,136
cellular,nov,thu,145
cellular,nov,thu,179
cellular,nov,thu,466
cellular,nov,thu,834
cellular,nov,thu,26
cellular,nov,thu,459
cellular,nov,thu,113
cellular,nov,thu,997
cellular,nov,thu,284
telephone,nov,thu,281
cellular,nov,thu,107
cellular,nov,thu,209
cellular,nov,thu,125
cellular,nov,thu,149
cellular,nov,thu,308
cellular,nov,thu,191
cellular,nov,thu,373
cellular,nov,thu,100
telephone,nov,thu,66
cellular,nov,thu,392
cellular,nov,thu,477
cellular,nov,thu,291
cellular,nov,thu,276
cellular,nov,thu,93
cellular,nov,thu,86
cellular,nov,thu,68
cellular,nov,thu,142
cellular,nov,thu,49
cellular,nov,thu,251
cellular,nov,thu,137
cellular,nov,thu,120
telephone,nov,thu,25
cellular,nov,thu,220
cellular,nov,thu,174
cellular,nov,thu,370
cellular,nov,thu,116
cellular,nov,thu,74
cellular,nov,thu,68
cellular,nov,thu,125
cellular,nov,thu,254
cellular,nov,thu,358
cellular,nov,thu,670
cellular,nov,thu,68
cellular,nov,thu,428
cellular,nov,thu,366
cellular,nov,thu,81
cellular,nov,thu,322
cellular,nov,thu,46
cellular,nov,thu,140
cellular,nov,thu,732
cellular,nov,thu,408
cellular,nov,thu,125
cellular,nov,thu,68
telephone,nov,thu,76
cellular,nov,thu,110
cellular,nov,thu,415
cellular,nov,thu,166
cellular,nov,thu,486
cellular,nov,thu,245
cellular,nov,thu,228
cellular,nov,thu,114
cellular,nov,thu,463
telephone,nov,thu,329
cellular,nov,thu,364
