id,age,age_bin,job,marital,education,education_ord,young_short_call
18427,59,50-64,housemaid,married,basic.4y,1.0,0
18428,43,35-49,blue-collar,single,basic.6y,2.0,0
18429,47,35-49,admin.,married,high.school,4.0,0
18430,45,35-49,blue-collar,single,university.degree,5.0,0
18431,49,35-49,technician,married,basic.9y,3.0,0
18432,42,35-49,technician,married,university.degree,5.0,0
18433,28,25-34,admin.,single,university.degree,5.0,0
18434,45,35-49,blue-collar,single,university.degree,5.0,0
18435,39,35-49,self-employed,married,professional.course,6.0,0
18436,41,35-49,services,divorced,high.school,4.0,0
18437,50,35-49,management,married,university.degree,5.0,0
18438,50,35-49,management,married,university.degree,5.0,0
18439,36,35-49,management,married,university.degree,5.0,0
18440,50,35-49,management,married,university.degree,5.0,0
18441,42,35-49,self-employed,married,university.degree,5.0,0
18442,45,35-49,entrepreneur,divorced,university.degree,5.0,0
18443,35,25-34,technician,single,high.school,4.0,0
18444,36,35-49,technician,married,high.school,4.0,0
18445,44,35-49,services,married,high.school,4.0,0
18446,38,35-49,housemaid,married,high.school,4.0,0
18447,39,35-49,entrepreneur,married,high.school,4.0,0
18448,50,35-49,technician,married,high.school,4.0,0
18449,38,35-49,services,married,high.school,4.0,0
18450,38,35-49,services,married,high.school,4.0,0
18451,35,25-34,blue-collar,married,basic.9y,3.0,0
18452,43,35-49,services,married,high.school,4.0,0
18453,32,25-34,admin.,married,university.degree,5.0,1
18454,33,25-34,services,divorced,high.school,4.0,1
18455,32,25-34,admin.,married,university.degree,5.0,1
18456,32,25-34,admin.,married,university.degree,5.0,1
18457,35,25-34,blue-collar,married,basic.9y,3.0,0
18458,32,25-34,technician,single,professional.course,6.0,0
18459,32,25-34,admin.,married,high.school,4.0,1
18460,27,25-34,admin.,single,university.degree,5.0,0
18461,32,25-34,technician,single,professional.course,6.0,1
18462,32,25-34,technician,single,professional.course,6.0,1
18463,40,35-49,admin.,married,professional.course,6.0,0
18464,33,25-34,technician,single,professional.course,6.0,1
18465,32,25-34,technician,single,professional.course,6.0,1
18466,32,25-34,technician,single,professional.course,6.0,1
18467,32,25-34,technician,single,professional.course,6.0,1
18468,32,25-34,technician,single,professional.course,6.0,0
18469,30,25-34,blue-collar,single,basic.9y,3.0,1
18470,25,<25,technician,single,high.school,4.0,1
18471,31,25-34,entrepreneur,single,university.degree,5.0,1
18472,37,35-49,unemployed,single,university.degree,5.0,0
18473,32,25-34,admin.,married,university.degree,5.0,1
18474,53,50-64,technician,married,professional.course,6.0,0
18475,47,35-49,blue-collar,married,basic.4y,1.0,0
18476,36,35-49,blue-collar,married,basic.6y,2.0,0
18477,41,35-49,admin.,single,university.degree,5.0,0
18478,35,25-34,technician,single,professional.course,6.0,0
18479,43,35-49,admin.,married,,,0
18480,43,35-49,admin.,married,,,0
18481,38,35-49,services,married,high.school,4.0,0
18482,38,35-49,services,married,high.school,4.0,0
18483,38,35-49,services,married,high.school,4.0,0
18484,34,25-34,technician,married,university.degree,5.0,1
18485,40,35-49,admin.,married,professional.course,6.0,0
18486,24,<25,admin.,single,high.school,4.0,0
18487,35,25-34,technician,single,professional.course,6.0,0
18488,28,25-34,services,married,high.school,4.0,1
18489,42,35-49,management,married,basic.9y,3.0,0
18490,42,35-49,management,married,basic.9y,3.0,0
18491,29,25-34,admin.,single,university.degree,5.0,1
18492,39,35-49,technician,married,high.school,4.0,0
18493,56,50-64,management,married,university.degree,5.0,0
18494,42,35-49,management,married,basic.9y,3.0,0
18495,56,50-64,management,married,university.degree,5.0,0
18496,35,25-34,technician,married,professional.course,6.0,0
18497,48,35-49,technician,married,professional.course,6.0,0
18498,48,35-49,technician,married,professional.course,6.0,0
18499,42,35-49,blue-collar,married,basic.9y,3.0,0
18500,53,50-64,blue-collar,married,basic.4y,1.0,0
18501,39,35-49,services,married,high.school,4.0,0
18502,52,50-64,blue-collar,married,basic.9y,3.0,0
18503,26,25-34,blue-collar,married,high.school,4.0,1
18504,34,25-34,technician,married,professional.course,6.0,1
18505,36,35-49,blue-collar,married,basic.9y,3.0,0
18506,32,25-34,technician,single,professional.course,6.0,1
18507,56,50-64,management,married,university.degree,5.0,0
18508,37,35-49,admin.,married,high.school,4.0,0
18509,35,25-34,technician,single,professional.course,6.0,0
18510,34,25-34,unemployed,married,high.school,4.0,1
18511,56,50-64,management,married,university.degree,5.0,0
18512,34,25-34,unemployed,married,high.school,4.0,1
18513,46,35-49,technician,divorced,professional.course,6.0,0
18514,56,50-64,technician,divorced,university.degree,5.0,0
18515,32,25-34,admin.,married,high.school,4.0,0
18516,28,25-34,admin.,single,university.degree,5.0,0
18517,49,35-49,technician,married,professional.course,6.0,0
18518,53,50-64,blue-collar,married,basic.4y,1.0,0
18519,28,25-34,admin.,single,high.school,4.0,0
18520,56,50-64,technician,divorced,university.degree,5.0,0
18521,29,25-34,technician,married,university.degree,5.0,0
18522,44,35-49,technician,married,professional.course,6.0,0
18523,44,35-49,technician,married,professional.course,6.0,0
18524,29,25-34,technician,married,university.degree,5.0,0
18525,29,25-34,technician,married,university.degree,5.0,0
18526,43,35-49,admin.,married,basic.4y,1.0,0
18527,56,50-64,technician,divorced,university.degree,5.0,0
18528,52,50-64,blue-collar,married,basic.4y,1.0,0
18529,30,25-34,technician,single,university.degree,5.0,1
18530,32,25-34,admin.,married,university.degree,5.0,0
18531,36,35-49,entrepreneur,married,university.degree,5.0,0
18532,40,35-49,technician,married,university.degree,5.0,0
18533,36,35-49,self-employed,single,basic.4y,1.0,0
18534,39,35-49,services,married,high.school,4.0,0
18535,36,35-49,self-employed,single,basic.4y,1.0,0
18536,34,25-34,technician,married,professional.course,6.0,1
18537,38,35-49,services,married,high.school,4.0,0
18538,41,35-49,self-employed,divorced,university.degree,5.0,0
18539,57,50-64,admin.,married,university.degree,5.0,0
18540,60,50-64,retired,married,basic.6y,2.0,0
18541,29,25-34,admin.,married,university.degree,5.0,1
18542,35,25-34,self-employed,single,university.degree,5.0,0
18543,42,35-49,blue-collar,married,basic.9y,3.0,0
18544,28,25-34,technician,married,professional.course,6.0,1
18545,28,25-34,technician,married,professional.course,6.0,1
18546,27,25-34,blue-collar,single,basic.4y,1.0,0
18547,33,25-34,unemployed,married,high.school,4.0,0
18548,48,35-49,management,married,university.degree,5.0,0
18549,35,25-34,self-employed,single,university.degree,5.0,0
18550,27,25-34,blue-collar,single,basic.4y,1.0,1
18551,51,50-64,management,married,basic.9y,3.0,0
18552,28,25-34,services,married,high.school,4.0,0
18553,40,35-49,technician,married,professional.course,6.0,0
18554,38,35-49,services,married,high.school,4.0,0
18555,43,35-49,housemaid,married,basic.6y,2.0,0
18556,28,25-34,services,married,high.school,4.0,1
18557,37,35-49,housemaid,single,professional.course,6.0,0
18558,37,35-49,housemaid,single,professional.course,6.0,0
18559,46,35-49,services,married,high.school,4.0,0
18560,39,35-49,management,married,high.school,4.0,0
18561,33,25-34,admin.,divorced,high.school,4.0,1
18562,36,35-49,entrepreneur,married,university.degree,5.0,0
18563,58,50-64,self-employed,divorced,university.degree,5.0,0
18564,44,35-49,admin.,divorced,high.school,4.0,0
18565,32,25-34,services,single,high.school,4.0,1
18566,57,50-64,admin.,single,high.school,4.0,0
18567,28,25-34,admin.,single,university.degree,5.0,1
18568,53,50-64,admin.,married,university.degree,5.0,0
18569,28,25-34,admin.,single,university.degree,5.0,0
18570,42,35-49,blue-collar,married,basic.9y,3.0,0
18571,28,25-34,services,married,high.school,4.0,0
18572,38,35-49,technician,single,professional.course,6.0,0
18573,28,25-34,services,married,high.school,4.0,0
18574,34,25-34,unemployed,married,high.school,4.0,0
18575,31,25-34,admin.,married,high.school,4.0,0
18576,31,25-34,admin.,single,university.degree,5.0,1
18577,29,25-34,technician,single,professional.course,6.0,1
18578,46,35-49,technician,married,university.degree,5.0,0
18579,51,50-64,management,married,basic.4y,1.0,0
18580,53,50-64,blue-collar,married,basic.4y,1.0,0
18581,36,35-49,admin.,married,high.school,4.0,0
18582,38,35-49,self-employed,divorced,basic.9y,3.0,0
18583,37,35-49,blue-collar,married,basic.9y,3.0,0
18584,32,25-34,admin.,married,high.school,4.0,0
18585,36,35-49,blue-collar,single,high.school,4.0,0
18586,24,<25,admin.,single,high.school,4.0,1
18587,47,35-49,technician,married,high.school,4.0,0
18588,39,35-49,technician,married,high.school,4.0,0
18589,44,35-49,admin.,divorced,university.degree,5.0,0
18590,35,25-34,self-employed,married,university.degree,5.0,0
18591,28,25-34,services,single,high.school,4.0,0
18592,39,35-49,services,single,high.school,4.0,0
18593,31,25-34,management,single,university.degree,5.0,1
18594,44,35-49,,married,,,0
18595,35,25-34,self-employed,married,university.degree,5.0,0
18596,39,35-49,technician,married,high.school,4.0,0
18597,42,35-49,technician,married,professional.course,6.0,0
18598,39,35-49,admin.,single,,,0
18599,40,35-49,admin.,married,high.school,4.0,0
18600,27,25-34,self-employed,married,university.degree,5.0,1
18601,50,35-49,unemployed,married,professional.course,6.0,0
18602,58,50-64,,married,high.school,4.0,0
18603,22,<25,unemployed,single,high.school,4.0,0
18604,48,35-49,admin.,divorced,university.degree,5.0,0
18605,53,50-64,blue-collar,married,basic.4y,1.0,0
18606,36,35-49,admin.,single,university.degree,5.0,0
18607,54,50-64,admin.,married,university.degree,5.0,0
18608,47,35-49,technician,married,professional.course,6.0,0
18609,59,50-64,services,married,high.school,4.0,0
18610,59,50-64,services,married,high.school,4.0,0
18611,35,25-34,admin.,married,high.school,4.0,0
18612,38,35-49,admin.,married,basic.6y,2.0,0
18613,45,35-49,management,married,university.degree,5.0,0
18614,57,50-64,technician,single,professional.course,6.0,0
18615,39,35-49,management,divorced,basic.9y,3.0,0
18616,45,35-49,blue-collar,married,basic.9y,3.0,0
18617,55,50-64,management,married,university.degree,5.0,0
18618,28,25-34,blue-collar,married,basic.4y,1.0,1
18619,45,35-49,management,married,university.degree,5.0,0
18620,44,35-49,blue-collar,divorced,professional.course,6.0,0
18621,33,25-34,blue-collar,married,basic.6y,2.0,1
18622,25,<25,admin.,single,basic.9y,3.0,0
18623,25,<25,admin.,single,basic.9y,3.0,1
18624,30,25-34,unemployed,married,high.school,4.0,1
18625,53,50-64,admin.,married,high.school,4.0,0
18626,60,50-64,management,married,professional.course,6.0,0
18627,34,25-34,services,married,high.school,4.0,1
18628,36,35-49,admin.,married,university.degree,5.0,0
18629,34,25-34,services,married,high.school,4.0,0
18630,36,35-49,technician,single,professional.course,6.0,0
18631,37,35-49,blue-collar,married,basic.4y,1.0,0
18632,54,50-64,blue-collar,married,basic.9y,3.0,0
18633,55,50-64,admin.,divorced,university.degree,5.0,0
18634,55,50-64,admin.,divorced,university.degree,5.0,0
18635,34,25-34,services,married,high.school,4.0,0
18636,28,25-34,blue-collar,married,basic.4y,1.0,1
18637,25,<25,admin.,single,basic.9y,3.0,1
18638,30,25-34,services,single,high.school,4.0,0
18639,36,35-49,admin.,single,university.degree,5.0,0
18640,29,25-34,management,married,university.degree,5.0,0
18641,34,25-34,technician,divorced,,,0
18642,31,25-34,self-employed,married,university.degree,5.0,0
18643,48,35-49,blue-collar,married,professional.course,6.0,0
18644,30,25-34,blue-collar,single,high.school,4.0,1
18645,31,25-34,services,single,high.school,4.0,1
18646,28,25-34,blue-collar,married,basic.4y,1.0,1
18647,33,25-34,admin.,single,professional.course,6.0,1
18648,28,25-34,technician,single,university.degree,5.0,1
18649,58,50-64,management,married,university.degree,5.0,0
18650,45,35-49,admin.,married,university.degree,5.0,0
18651,48,35-49,technician,married,professional.course,6.0,0
18652,33,25-34,technician,married,university.degree,5.0,1
18653,54,50-64,admin.,married,university.degree,5.0,0
18654,36,35-49,admin.,single,university.degree,5.0,0
18655,36,35-49,admin.,single,university.degree,5.0,0
18656,44,35-49,blue-collar,divorced,professional.course,6.0,0
18657,39,35-49,technician,married,professional.course,6.0,0
18658,32,25-34,technician,married,university.degree,5.0,1
18659,25,<25,admin.,single,basic.9y,3.0,1
18660,38,35-49,admin.,married,high.school,4.0,0
18661,48,35-49,technician,married,professional.course,6.0,0
18662,38,35-49,admin.,married,basic.6y,2.0,0
18663,32,25-34,technician,married,university.degree,5.0,1
18664,59,50-64,services,married,high.school,4.0,0
18665,38,35-49,technician,married,high.school,4.0,0
18666,50,35-49,self-employed,married,professional.course,6.0,0
18667,54,50-64,admin.,married,university.degree,5.0,0
18668,41,35-49,housemaid,married,basic.4y,1.0,0
18669,52,50-64,blue-collar,married,basic.9y,3.0,0
18670,32,25-34,technician,married,university.degree,5.0,1
18671,31,25-34,services,single,high.school,4.0,1
18672,30,25-34,services,single,high.school,4.0,0
18673,33,25-34,technician,married,university.degree,5.0,1
18674,34,25-34,technician,married,professional.course,6.0,1
18675,59,50-64,retired,married,basic.4y,1.0,0
18676,44,35-49,technician,single,,,0
18677,53,50-64,admin.,married,high.school,4.0,0
18678,39,35-49,admin.,married,university.degree,5.0,0
18679,33,25-34,technician,single,university.degree,5.0,1
18680,30,25-34,unemployed,married,high.school,4.0,0
18681,36,35-49,technician,single,professional.course,6.0,0
18682,48,35-49,admin.,single,university.degree,5.0,0
18683,26,25-34,blue-collar,married,basic.4y,1.0,0
18684,25,<25,admin.,single,basic.9y,3.0,1
18685,31,25-34,services,single,high.school,4.0,1
18686,25,<25,admin.,single,basic.9y,3.0,1
18687,47,35-49,technician,married,professional.course,6.0,0
18688,34,25-34,technician,divorced,,,1
18689,38,35-49,admin.,married,basic.6y,2.0,0
18690,25,<25,admin.,single,basic.9y,3.0,1
18691,37,35-49,technician,married,professional.course,6.0,0
18692,36,35-49,admin.,single,university.degree,5.0,0
18693,55,50-64,self-employed,married,university.degree,5.0,0
18694,34,25-34,technician,divorced,,,0
18695,47,35-49,technician,married,professional.course,6.0,0
18696,33,25-34,blue-collar,married,basic.9y,3.0,1
18697,55,50-64,retired,married,basic.9y,3.0,0
18698,55,50-64,retired,married,basic.9y,3.0,0
18699,30,25-34,admin.,single,professional.course,6.0,1
18700,36,35-49,technician,single,professional.course,6.0,0
18701,47,35-49,technician,married,professional.course,6.0,0
18702,25,<25,admin.,single,basic.9y,3.0,1
18703,36,35-49,unemployed,single,,,0
18704,42,35-49,admin.,married,university.degree,5.0,0
18705,38,35-49,blue-collar,single,basic.6y,2.0,0
18706,38,35-49,admin.,married,basic.6y,2.0,0
18707,30,25-34,services,single,high.school,4.0,1
18708,52,50-64,admin.,married,university.degree,5.0,0
18709,36,35-49,admin.,single,university.degree,5.0,0
18710,38,35-49,admin.,married,basic.6y,2.0,0
18711,36,35-49,admin.,single,university.degree,5.0,0
18712,38,35-49,admin.,married,basic.6y,2.0,0
18713,27,25-34,admin.,single,high.school,4.0,1
18714,43,35-49,admin.,married,professional.course,6.0,0
18715,59,50-64,retired,married,basic.4y,1.0,0
18716,41,35-49,blue-collar,married,basic.6y,2.0,0
18717,49,35-49,technician,married,,,0
18718,40,35-49,services,married,basic.9y,3.0,0
18719,41,35-49,blue-collar,married,basic.6y,2.0,0
18720,39,35-49,admin.,married,university.degree,5.0,0
18721,49,35-49,admin.,single,high.school,4.0,0
18722,55,50-64,retired,married,basic.9y,3.0,0
18723,34,25-34,technician,divorced,,,1
18724,34,25-34,technician,divorced,,,1
18725,39,35-49,admin.,single,high.school,4.0,0
18726,25,<25,admin.,single,basic.9y,3.0,1
18727,32,25-34,technician,married,university.degree,5.0,0
18728,41,35-49,housemaid,married,basic.4y,1.0,0
18729,54,50-64,admin.,married,university.degree,5.0,0
18730,37,35-49,technician,married,professional.course,6.0,0
18731,48,35-49,blue-collar,married,professional.course,6.0,0
18732,34,25-34,technician,divorced,,,0
18733,38,35-49,admin.,married,basic.6y,2.0,0
18734,43,35-49,services,married,basic.6y,2.0,0
18735,42,35-49,entrepreneur,married,professional.course,6.0,0
18736,56,50-64,blue-collar,married,basic.6y,2.0,0
18737,58,50-64,blue-collar,married,basic.6y,2.0,0
18738,39,35-49,admin.,married,university.degree,5.0,0
18739,39,35-49,technician,married,,,0
18740,36,35-49,admin.,single,university.degree,5.0,0
18741,36,35-49,admin.,single,university.degree,5.0,0
18742,39,35-49,admin.,married,university.degree,5.0,0
18743,49,35-49,admin.,single,high.school,4.0,0
18744,38,35-49,admin.,married,basic.6y,2.0,0
18745,54,50-64,admin.,married,university.degree,5.0,0
18746,43,35-49,admin.,married,professional.course,6.0,0
18747,24,<25,technician,single,university.degree,5.0,0
18748,31,25-34,services,single,high.school,4.0,1
18749,46,35-49,services,married,basic.9y,3.0,0
